2018-10-21 13:57:28, 0, cpm
2018-10-21 13:57:38, 0, cpm
2018-10-21 13:57:48, 6, cpm
2018-10-21 13:57:58, 6, cpm
2018-10-21 13:58:08, 0, cpm
2018-10-21 13:58:18, 6, cpm
2018-10-21 13:58:28, 6, cpm
2018-10-21 13:58:38, 0, cpm
2018-10-21 13:58:48, 6, cpm
2018-10-21 13:58:58, 0, cpm
2018-10-21 13:59:08, 0, cpm
2018-10-21 13:59:18, 6, cpm
2018-10-21 13:59:28, 0, cpm
2018-10-21 13:59:38, 6, cpm
2018-10-21 13:59:48, 0, cpm
2018-10-21 13:59:58, 6, cpm
2018-10-21 14:00:08, 0, cpm
2018-10-21 14:00:18, 6, cpm
2018-10-21 14:00:28, 0, cpm
2018-10-21 14:00:38, 0, cpm
2018-10-21 14:00:48, 0, cpm
2018-10-21 14:00:58, 0, cpm
2018-10-21 14:01:08, 6, cpm
2018-10-21 14:01:18, 0, cpm
2018-10-21 14:01:28, 0, cpm
2018-10-21 14:01:38, 0, cpm
2018-10-21 14:01:48, 12, cpm
2018-10-21 14:01:58, 0, cpm
2018-10-21 14:02:08, 0, cpm
2018-10-21 14:02:18, 6, cpm
2018-10-21 14:02:28, 0, cpm
2018-10-21 14:02:38, 12, cpm
2018-10-21 14:02:48, 0, cpm
2018-10-21 14:02:58, 0, cpm
2018-10-21 14:03:08, 0, cpm
2018-10-21 14:03:18, 0, cpm
2018-10-21 14:03:28, 6, cpm
2018-10-21 14:03:38, 6, cpm
2018-10-21 14:03:48, 0, cpm
2018-10-21 14:03:58, 6, cpm
2018-10-21 14:04:08, 0, cpm
2018-10-21 14:04:18, 0, cpm
2018-10-21 14:04:28, 0, cpm
2018-10-21 14:04:38, 0, cpm
2018-10-21 14:04:48, 0, cpm
2018-10-21 14:04:58, 0, cpm
2018-10-21 14:05:08, 0, cpm
2018-10-21 14:05:18, 0, cpm
2018-10-21 14:05:28, 0, cpm
2018-10-21 14:05:38, 6, cpm
2018-10-21 14:05:48, 0, cpm
2018-10-21 14:05:58, 0, cpm
2018-10-21 14:06:08, 0, cpm
2018-10-21 14:06:18, 6, cpm
2018-10-21 14:06:28, 0, cpm
2018-10-21 14:06:38, 0, cpm
2018-10-21 14:06:48, 0, cpm
2018-10-21 14:06:58, 6, cpm
2018-10-21 14:07:08, 0, cpm
2018-10-21 14:07:18, 0, cpm
2018-10-21 14:07:28, 0, cpm
2018-10-21 14:07:38, 0, cpm
2018-10-21 14:07:48, 0, cpm
2018-10-21 14:07:58, 0, cpm
2018-10-21 14:08:08, 6, cpm
2018-10-21 14:08:18, 0, cpm
2018-10-21 14:08:28, 6, cpm
2018-10-21 14:08:38, 6, cpm
2018-10-21 14:08:49, 0, cpm
2018-10-21 14:08:59, 6, cpm
2018-10-21 14:09:09, 0, cpm
2018-10-21 14:09:19, 0, cpm
2018-10-21 14:09:29, 0, cpm
2018-10-21 14:09:39, 0, cpm
2018-10-21 14:09:49, 6, cpm
2018-10-21 14:09:59, 0, cpm
2018-10-21 14:10:09, 12, cpm
2018-10-21 14:10:19, 0, cpm
2018-10-21 14:10:29, 0, cpm
2018-10-21 14:10:39, 0, cpm
2018-10-21 14:10:49, 0, cpm
2018-10-21 14:10:59, 0, cpm
2018-10-21 14:11:09, 6, cpm
2018-10-21 14:11:19, 0, cpm
2018-10-21 14:11:29, 0, cpm
2018-10-21 14:11:39, 0, cpm
2018-10-21 14:11:49, 6, cpm
2018-10-21 14:11:59, 0, cpm
2018-10-21 14:12:09, 0, cpm
2018-10-21 14:12:19, 0, cpm
2018-10-21 14:12:29, 0, cpm
2018-10-21 14:12:39, 6, cpm
2018-10-21 14:12:49, 0, cpm
2018-10-21 14:12:59, 6, cpm
2018-10-21 14:13:09, 6, cpm
2018-10-21 14:13:19, 0, cpm
2018-10-21 14:13:29, 6, cpm
2018-10-21 14:13:39, 0, cpm
2018-10-21 14:13:49, 0, cpm
2018-10-21 14:13:59, 0, cpm
2018-10-21 14:14:09, 0, cpm
2018-10-21 14:14:19, 0, cpm
2018-10-21 14:14:29, 0, cpm
2018-10-21 14:14:39, 0, cpm
2018-10-21 14:14:49, 6, cpm
2018-10-21 14:14:59, 6, cpm
2018-10-21 14:15:09, 6, cpm
2018-10-21 14:15:19, 0, cpm
2018-10-21 14:15:29, 0, cpm
2018-10-21 14:15:39, 0, cpm
2018-10-21 14:15:49, 0, cpm
2018-10-21 14:15:59, 0, cpm
2018-10-21 14:16:09, 0, cpm
2018-10-21 14:16:19, 12, cpm
2018-10-21 14:16:29, 0, cpm
2018-10-21 14:16:39, 0, cpm
2018-10-21 14:16:49, 0, cpm
2018-10-21 14:16:59, 0, cpm
2018-10-21 14:17:09, 0, cpm
2018-10-21 14:17:19, 6, cpm
2018-10-21 14:17:29, 6, cpm
2018-10-21 14:17:39, 6, cpm
2018-10-21 14:17:49, 0, cpm
2018-10-21 14:17:59, 0, cpm
2018-10-21 14:18:09, 0, cpm
2018-10-21 14:18:19, 0, cpm
2018-10-21 14:18:29, 0, cpm
2018-10-21 14:18:39, 6, cpm
2018-10-21 14:18:49, 0, cpm
2018-10-21 14:18:59, 0, cpm
2018-10-21 14:19:09, 0, cpm
2018-10-21 14:19:19, 0, cpm
2018-10-21 14:19:29, 0, cpm
2018-10-21 14:19:39, 0, cpm
2018-10-21 14:19:49, 6, cpm
2018-10-21 14:19:59, 0, cpm
2018-10-21 14:20:09, 0, cpm
2018-10-21 14:20:19, 0, cpm
2018-10-21 14:20:29, 0, cpm
2018-10-21 14:20:39, 0, cpm
2018-10-21 14:20:49, 6, cpm
2018-10-21 14:20:59, 0, cpm
2018-10-21 14:21:09, 6, cpm
2018-10-21 14:21:19, 6, cpm
2018-10-21 14:21:29, 0, cpm
2018-10-21 14:21:39, 0, cpm
2018-10-21 14:21:49, 0, cpm
2018-10-21 14:21:59, 0, cpm
2018-10-21 14:22:09, 0, cpm
2018-10-21 14:22:19, 0, cpm
2018-10-21 14:22:29, 0, cpm
2018-10-21 14:22:39, 0, cpm
2018-10-21 14:22:49, 0, cpm
2018-10-21 14:22:59, 0, cpm
2018-10-21 14:23:09, 0, cpm
2018-10-21 14:23:19, 0, cpm
2018-10-21 14:23:29, 0, cpm
2018-10-21 14:23:39, 0, cpm
2018-10-21 14:23:49, 0, cpm
2018-10-21 14:23:59, 0, cpm
2018-10-21 14:24:09, 0, cpm
2018-10-21 14:24:19, 0, cpm
2018-10-21 14:24:29, 6, cpm
2018-10-21 14:24:39, 0, cpm
2018-10-21 14:24:49, 0, cpm
2018-10-21 14:24:59, 0, cpm
2018-10-21 14:25:09, 0, cpm
2018-10-21 14:25:19, 0, cpm
2018-10-21 14:25:29, 6, cpm
2018-10-21 14:25:39, 0, cpm
2018-10-21 14:25:49, 0, cpm
2018-10-21 14:25:59, 0, cpm
2018-10-21 14:26:09, 0, cpm
2018-10-21 14:26:19, 6, cpm
2018-10-21 14:26:29, 0, cpm
2018-10-21 14:26:39, 6, cpm
2018-10-21 14:26:49, 0, cpm
2018-10-21 14:26:59, 0, cpm
2018-10-21 14:27:09, 0, cpm
2018-10-21 14:27:19, 6, cpm
2018-10-21 14:27:29, 0, cpm
2018-10-21 14:27:39, 0, cpm
2018-10-21 14:27:49, 0, cpm
2018-10-21 14:27:59, 6, cpm
2018-10-21 14:28:09, 0, cpm
2018-10-21 14:28:19, 6, cpm
2018-10-21 14:28:29, 0, cpm
2018-10-21 14:28:39, 0, cpm
2018-10-21 14:28:49, 0, cpm
2018-10-21 14:28:59, 0, cpm
2018-10-21 14:29:09, 0, cpm
2018-10-21 14:29:19, 12, cpm
2018-10-21 14:29:29, 0, cpm
2018-10-21 14:29:39, 6, cpm
2018-10-21 14:29:49, 0, cpm
2018-10-21 14:29:59, 0, cpm
2018-10-21 14:30:09, 0, cpm
2018-10-21 14:30:19, 0, cpm
2018-10-21 14:30:29, 0, cpm
2018-10-21 14:30:39, 6, cpm
2018-10-21 14:30:49, 0, cpm
2018-10-21 14:30:59, 0, cpm
2018-10-21 14:31:09, 6, cpm
2018-10-21 14:31:19, 0, cpm
2018-10-21 14:31:29, 0, cpm
2018-10-21 14:31:39, 0, cpm
2018-10-21 14:31:49, 0, cpm
2018-10-21 14:31:59, 0, cpm
2018-10-21 14:32:09, 0, cpm
2018-10-21 14:32:19, 6, cpm
2018-10-21 14:32:29, 0, cpm
2018-10-21 14:32:39, 0, cpm
2018-10-21 14:32:49, 0, cpm
2018-10-21 14:32:59, 12, cpm
2018-10-21 14:33:09, 0, cpm
2018-10-21 14:33:19, 0, cpm
2018-10-21 14:33:29, 0, cpm
2018-10-21 14:33:39, 0, cpm
2018-10-21 14:33:49, 6, cpm
2018-10-21 14:33:59, 0, cpm
2018-10-21 14:34:09, 0, cpm
2018-10-21 14:34:19, 0, cpm
2018-10-21 14:34:29, 0, cpm
2018-10-21 14:34:39, 0, cpm
2018-10-21 14:34:49, 0, cpm
2018-10-21 14:34:59, 0, cpm
2018-10-21 14:35:09, 0, cpm
2018-10-21 14:35:19, 0, cpm
2018-10-21 14:35:29, 0, cpm
2018-10-21 14:35:39, 0, cpm
2018-10-21 14:35:49, 0, cpm
2018-10-21 14:35:59, 6, cpm
2018-10-21 14:36:09, 0, cpm
2018-10-21 14:36:19, 0, cpm
2018-10-21 14:36:29, 0, cpm
2018-10-21 14:36:39, 0, cpm
2018-10-21 14:36:49, 0, cpm
2018-10-21 14:36:59, 6, cpm
2018-10-21 14:37:09, 6, cpm
2018-10-21 14:37:19, 0, cpm
2018-10-21 14:37:29, 0, cpm
2018-10-21 14:37:39, 0, cpm
2018-10-21 14:37:49, 6, cpm
2018-10-21 14:37:59, 0, cpm
2018-10-21 14:38:09, 0, cpm
2018-10-21 14:38:19, 0, cpm
2018-10-21 14:38:29, 0, cpm
2018-10-21 14:38:39, 0, cpm
2018-10-21 14:38:49, 6, cpm
2018-10-21 14:38:59, 0, cpm
2018-10-21 14:39:09, 0, cpm
2018-10-21 14:39:19, 6, cpm
2018-10-21 14:39:29, 0, cpm
2018-10-21 14:39:39, 6, cpm
2018-10-21 14:39:49, 6, cpm
2018-10-21 14:39:59, 0, cpm
2018-10-21 14:40:09, 6, cpm
2018-10-21 14:40:19, 0, cpm
2018-10-21 14:40:29, 0, cpm
2018-10-21 14:40:39, 12, cpm
2018-10-21 14:40:49, 0, cpm
2018-10-21 14:40:59, 0, cpm
2018-10-21 14:41:09, 0, cpm
2018-10-21 14:41:19, 0, cpm
2018-10-21 14:41:29, 0, cpm
2018-10-21 14:41:39, 0, cpm
2018-10-21 14:41:49, 0, cpm
2018-10-21 14:41:59, 0, cpm
2018-10-21 14:42:09, 0, cpm
2018-10-21 14:42:19, 0, cpm
2018-10-21 14:42:29, 0, cpm
2018-10-21 14:42:39, 0, cpm
2018-10-21 14:42:49, 0, cpm
2018-10-21 14:42:59, 0, cpm
2018-10-21 14:43:09, 0, cpm
2018-10-21 14:43:19, 0, cpm
2018-10-21 14:43:29, 0, cpm
2018-10-21 14:43:39, 0, cpm
2018-10-21 14:43:49, 0, cpm
2018-10-21 14:43:59, 0, cpm
2018-10-21 14:44:09, 6, cpm
2018-10-21 14:44:19, 0, cpm
2018-10-21 14:44:29, 0, cpm
2018-10-21 14:44:39, 18, cpm
2018-10-21 14:44:49, 0, cpm
2018-10-21 14:44:59, 0, cpm
2018-10-21 14:45:09, 0, cpm
2018-10-21 14:45:19, 6, cpm
2018-10-21 14:45:29, 6, cpm
2018-10-21 14:45:39, 6, cpm
2018-10-21 14:45:49, 0, cpm
2018-10-21 14:45:59, 6, cpm
2018-10-21 14:46:09, 6, cpm
2018-10-21 14:46:19, 0, cpm
2018-10-21 14:46:29, 0, cpm
2018-10-21 14:46:39, 0, cpm
2018-10-21 14:46:49, 12, cpm
2018-10-21 14:46:59, 6, cpm
2018-10-21 14:47:09, 0, cpm
2018-10-21 14:47:19, 0, cpm
2018-10-21 14:47:29, 6, cpm
2018-10-21 14:47:39, 0, cpm
2018-10-21 14:47:49, 6, cpm
2018-10-21 14:47:59, 0, cpm
2018-10-21 14:48:09, 0, cpm
2018-10-21 14:48:19, 0, cpm
2018-10-21 14:48:29, 6, cpm
2018-10-21 14:48:39, 0, cpm
2018-10-21 14:48:49, 0, cpm
2018-10-21 14:48:59, 0, cpm
2018-10-21 14:49:09, 0, cpm
2018-10-21 14:49:19, 0, cpm
2018-10-21 14:49:29, 0, cpm
2018-10-21 14:49:39, 0, cpm
2018-10-21 14:49:49, 0, cpm
2018-10-21 14:49:59, 6, cpm
2018-10-21 14:50:09, 6, cpm
2018-10-21 14:50:19, 6, cpm
2018-10-21 14:50:29, 0, cpm
2018-10-21 14:50:39, 6, cpm
2018-10-21 14:50:49, 0, cpm
2018-10-21 14:50:59, 6, cpm
2018-10-21 14:51:09, 6, cpm
2018-10-21 14:51:19, 6, cpm
2018-10-21 14:51:29, 0, cpm
2018-10-21 14:51:39, 6, cpm
2018-10-21 14:51:49, 6, cpm
2018-10-21 14:51:59, 0, cpm
2018-10-21 14:52:09, 0, cpm
2018-10-21 14:52:19, 0, cpm
2018-10-21 14:52:29, 0, cpm
2018-10-21 14:52:39, 6, cpm
2018-10-21 14:52:49, 0, cpm
2018-10-21 14:52:59, 6, cpm
2018-10-21 14:53:09, 0, cpm
2018-10-21 14:53:19, 0, cpm
2018-10-21 14:53:29, 6, cpm
2018-10-21 14:53:39, 0, cpm
2018-10-21 14:53:49, 0, cpm
2018-10-21 14:53:59, 0, cpm
2018-10-21 14:54:09, 0, cpm
2018-10-21 14:54:19, 6, cpm
2018-10-21 14:54:29, 0, cpm
2018-10-21 14:54:39, 6, cpm
2018-10-21 14:54:49, 0, cpm
2018-10-21 14:54:59, 0, cpm
2018-10-21 14:55:09, 6, cpm
2018-10-21 14:55:19, 0, cpm
2018-10-21 14:55:29, 6, cpm
2018-10-21 14:55:39, 6, cpm
2018-10-21 14:55:49, 0, cpm
2018-10-21 14:55:59, 0, cpm
2018-10-21 14:56:09, 6, cpm
2018-10-21 14:56:19, 0, cpm
2018-10-21 14:56:29, 0, cpm
2018-10-21 14:56:39, 0, cpm
2018-10-21 14:56:49, 0, cpm
2018-10-21 14:56:59, 6, cpm
2018-10-21 14:57:09, 0, cpm
2018-10-21 14:57:19, 6, cpm
2018-10-21 14:57:29, 0, cpm
2018-10-21 14:57:39, 0, cpm
2018-10-21 14:57:49, 6, cpm
2018-10-21 14:57:59, 0, cpm
2018-10-21 14:58:09, 6, cpm
2018-10-21 14:58:19, 0, cpm
2018-10-21 14:58:29, 0, cpm
2018-10-21 14:58:39, 0, cpm
2018-10-21 14:58:49, 0, cpm
2018-10-21 14:58:59, 6, cpm
2018-10-21 14:59:09, 0, cpm
2018-10-21 14:59:19, 0, cpm
2018-10-21 14:59:29, 0, cpm
2018-10-21 14:59:39, 0, cpm
2018-10-21 14:59:49, 6, cpm
2018-10-21 14:59:59, 0, cpm
2018-10-21 15:00:09, 0, cpm
2018-10-21 15:00:19, 6, cpm
2018-10-21 15:00:29, 0, cpm
2018-10-21 15:00:39, 6, cpm
2018-10-21 15:00:49, 0, cpm
2018-10-21 15:00:59, 0, cpm
2018-10-21 15:01:09, 12, cpm
2018-10-21 15:01:19, 0, cpm
2018-10-21 15:01:29, 0, cpm
2018-10-21 15:01:39, 12, cpm
2018-10-21 15:01:49, 6, cpm
2018-10-21 15:01:59, 6, cpm
2018-10-21 15:02:09, 6, cpm
2018-10-21 15:02:19, 6, cpm
2018-10-21 15:02:29, 0, cpm
2018-10-21 15:02:39, 0, cpm
2018-10-21 15:02:49, 6, cpm
2018-10-21 15:02:59, 6, cpm
2018-10-21 15:03:09, 0, cpm
2018-10-21 15:03:19, 0, cpm
2018-10-21 15:03:29, 6, cpm
2018-10-21 15:03:39, 0, cpm
2018-10-21 15:03:49, 0, cpm
2018-10-21 15:03:59, 0, cpm
2018-10-21 15:04:09, 0, cpm
2018-10-21 15:04:19, 0, cpm
2018-10-21 15:04:29, 0, cpm
2018-10-21 15:04:39, 0, cpm
2018-10-21 15:04:49, 6, cpm
2018-10-21 15:04:59, 0, cpm
2018-10-21 15:05:09, 12, cpm
2018-10-21 15:05:19, 0, cpm
2018-10-21 15:05:29, 6, cpm
2018-10-21 15:05:39, 0, cpm
2018-10-21 15:05:49, 0, cpm
2018-10-21 15:05:59, 0, cpm
2018-10-21 15:06:09, 0, cpm
2018-10-21 15:06:19, 0, cpm
2018-10-21 15:06:29, 0, cpm
2018-10-21 15:06:39, 0, cpm
2018-10-21 15:06:49, 6, cpm
2018-10-21 15:06:59, 0, cpm
2018-10-21 15:07:09, 0, cpm
2018-10-21 15:07:19, 0, cpm
2018-10-21 15:07:29, 6, cpm
2018-10-21 15:07:39, 0, cpm
2018-10-21 15:07:49, 12, cpm
2018-10-21 15:07:59, 0, cpm
2018-10-21 15:08:09, 6, cpm
2018-10-21 15:08:19, 0, cpm
2018-10-21 15:08:29, 0, cpm
2018-10-21 15:08:39, 0, cpm
2018-10-21 15:08:49, 0, cpm
2018-10-21 15:08:59, 0, cpm
2018-10-21 15:09:09, 0, cpm
2018-10-21 15:09:19, 0, cpm
2018-10-21 15:09:29, 0, cpm
2018-10-21 15:09:39, 0, cpm
2018-10-21 15:09:49, 0, cpm
2018-10-21 15:09:59, 0, cpm
2018-10-21 15:10:09, 0, cpm
2018-10-21 15:10:19, 0, cpm
2018-10-21 15:10:29, 0, cpm
2018-10-21 15:10:39, 0, cpm
2018-10-21 15:10:49, 0, cpm
2018-10-21 15:10:59, 6, cpm
2018-10-21 15:11:09, 0, cpm
2018-10-21 15:11:19, 0, cpm
2018-10-21 15:11:29, 0, cpm
2018-10-21 15:11:39, 0, cpm
2018-10-21 15:11:49, 6, cpm
2018-10-21 15:11:59, 0, cpm
2018-10-21 15:12:09, 0, cpm
2018-10-21 15:12:19, 6, cpm
2018-10-21 15:12:29, 0, cpm
2018-10-21 15:12:39, 0, cpm
2018-10-21 15:12:49, 0, cpm
2018-10-21 15:12:59, 0, cpm
2018-10-21 15:13:09, 0, cpm
2018-10-21 15:13:19, 0, cpm
2018-10-21 15:13:29, 0, cpm
2018-10-21 15:13:39, 6, cpm
2018-10-21 15:13:49, 6, cpm
2018-10-21 15:13:59, 0, cpm
2018-10-21 15:14:09, 6, cpm
2018-10-21 15:14:19, 0, cpm
2018-10-21 15:14:29, 6, cpm
2018-10-21 15:14:39, 0, cpm
2018-10-21 15:14:49, 0, cpm
2018-10-21 15:14:59, 0, cpm
2018-10-21 15:15:09, 0, cpm
2018-10-21 15:15:19, 0, cpm
2018-10-21 15:15:29, 0, cpm
2018-10-21 15:15:39, 0, cpm
2018-10-21 15:15:49, 6, cpm
2018-10-21 15:15:59, 0, cpm
2018-10-21 15:16:09, 0, cpm
2018-10-21 15:16:19, 6, cpm
2018-10-21 15:16:29, 0, cpm
2018-10-21 15:16:39, 0, cpm
2018-10-21 15:16:49, 0, cpm
2018-10-21 15:16:59, 6, cpm
2018-10-21 15:17:09, 0, cpm
2018-10-21 15:17:19, 0, cpm
2018-10-21 15:17:29, 0, cpm
2018-10-21 15:17:39, 6, cpm
2018-10-21 15:17:49, 0, cpm
2018-10-21 15:17:59, 0, cpm
2018-10-21 15:18:09, 6, cpm
2018-10-21 15:18:19, 6, cpm
2018-10-21 15:18:29, 0, cpm
2018-10-21 15:18:39, 6, cpm
2018-10-21 15:18:49, 6, cpm
2018-10-21 15:18:59, 0, cpm
2018-10-21 15:19:09, 0, cpm
2018-10-21 15:19:19, 0, cpm
2018-10-21 15:19:29, 0, cpm
2018-10-21 15:19:39, 0, cpm
2018-10-21 15:19:49, 0, cpm
2018-10-21 15:19:59, 0, cpm
2018-10-21 15:20:09, 6, cpm
2018-10-21 15:20:19, 0, cpm
2018-10-21 15:20:29, 0, cpm
2018-10-21 15:20:39, 0, cpm
2018-10-21 15:20:49, 0, cpm
2018-10-21 15:20:59, 0, cpm
2018-10-21 15:21:09, 0, cpm
2018-10-21 15:21:19, 6, cpm
2018-10-21 15:21:29, 0, cpm
2018-10-21 15:21:39, 0, cpm
2018-10-21 15:21:49, 0, cpm
2018-10-21 15:21:59, 6, cpm
2018-10-21 15:22:09, 0, cpm
2018-10-21 15:22:19, 0, cpm
2018-10-21 15:22:29, 6, cpm
2018-10-21 15:22:39, 0, cpm
2018-10-21 15:22:49, 6, cpm
2018-10-21 15:22:59, 0, cpm
2018-10-21 15:23:09, 0, cpm
2018-10-21 15:23:19, 0, cpm
2018-10-21 15:23:29, 0, cpm
2018-10-21 15:23:39, 0, cpm
2018-10-21 15:23:49, 0, cpm
2018-10-21 15:23:59, 0, cpm
2018-10-21 15:24:09, 0, cpm
2018-10-21 15:24:19, 6, cpm
2018-10-21 15:24:29, 0, cpm
2018-10-21 15:24:39, 6, cpm
2018-10-21 15:24:49, 6, cpm
2018-10-21 15:24:59, 0, cpm
2018-10-21 15:25:09, 6, cpm
2018-10-21 15:25:19, 12, cpm
2018-10-21 15:25:29, 0, cpm
2018-10-21 15:25:39, 6, cpm
2018-10-21 15:25:49, 0, cpm
2018-10-21 15:25:59, 0, cpm
2018-10-21 15:26:09, 0, cpm
2018-10-21 15:26:19, 0, cpm
2018-10-21 15:26:29, 0, cpm
2018-10-21 15:26:39, 6, cpm
2018-10-21 15:26:49, 0, cpm
2018-10-21 15:26:59, 0, cpm
2018-10-21 15:27:09, 0, cpm
2018-10-21 15:27:19, 0, cpm
2018-10-21 15:27:29, 0, cpm
2018-10-21 15:27:39, 0, cpm
2018-10-21 15:27:49, 6, cpm
2018-10-21 15:27:59, 0, cpm
2018-10-21 15:28:09, 6, cpm
2018-10-21 15:28:19, 0, cpm
2018-10-21 15:28:29, 0, cpm
2018-10-21 15:28:39, 6, cpm
2018-10-21 15:28:49, 0, cpm
2018-10-21 15:28:59, 0, cpm
2018-10-21 15:29:09, 0, cpm
